2022-01-12 00:10:11.588> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0025 29136-N70002022-01-05 
2022-01-12 00:16:35.252> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0340 29150-N7000 2022-01-05
2022-01-12 00:16:43.224> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:16:44.082> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:17:20.291> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:17:21.554> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-12 00:17:29.308> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002907CHL03
2022-01-12 00:18:06.328> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0405 29136-CZ000 2022-01-05
2022-01-12 00:18:06.983> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0709 29135-N7000 2022-01-05
2022-01-12 00:18:08.808> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1533 29134-N7000 2022-01-07
2022-01-12 00:18:10.399> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0411 29150-CZ000 2022-01-05
2022-01-12 00:18:23.363> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106232300A0417
2022-01-12 00:18:25.454> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:18:26.047> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:19:06.436> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0021 29136-N70002022-01-05 
2022-01-12 00:19:07.887> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0708 29135-N7000 2022-01-05
2022-01-12 00:19:09.416> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1470 29134-N7000 2022-01-07
2022-01-12 00:19:10.711> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0334 29150-N7000 2022-01-05
2022-01-12 00:19:18.433> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:19:19.088> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:19:58.745> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0019 29136-N70002022-01-05 
2022-01-12 00:19:59.946> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0713 29135-N7000 2022-01-05
2022-01-12 00:20:03.581> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1489 29134-N7000 2022-01-07
2022-01-12 00:20:04.985> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0336 29150-N7000 2022-01-05
2022-01-12 00:20:14.923> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:20:15.547> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:21:40.195> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0391 29136-CZ000 2022-01-05
2022-01-12 00:21:41.396> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0710 29135-N7000 2022-01-05
2022-01-12 00:21:43.596> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1473 29134-N7000 2022-01-07
2022-01-12 00:21:45.187> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0413 29150-CZ000 2022-01-05
2022-01-12 00:21:54.079> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106232300A0418
2022-01-12 00:21:56.809> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:21:57.418> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:22:16.014> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15TU
2022-01-12 00:22:16.747> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15HL
2022-01-12 00:22:28.541> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 28285-0805000000015
2022-01-12 00:22:40.553> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 191121003700062827308050
2022-01-12 00:23:15.998> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92101G4600     SPP5LEHG4M0001 T211223HA5AA00003091A M CL009PP5L0041284
2022-01-12 00:23:17.324> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92102G4600     SPP5REHG4M0001 T211217HA6AA00002791A M CR009PP5R0041072
2022-01-12 00:23:19.086> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VD136P81130G3000SG30EHS0K0176T210723V3N1AL5100QGW2547MN
2022-01-12 00:24:10.740> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0005 29136-N70002022-01-05 
2022-01-12 00:24:11.769> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0719 29135-N7000 2022-01-05
2022-01-12 00:24:14.047> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1542 29134-N7000 2022-01-07
2022-01-12 00:24:15.950> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0335 29150-N7000 2022-01-05
2022-01-12 00:24:24.203> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:24:25.014> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:25:05.061> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0398 29136-CZ000 2022-01-05
2022-01-12 00:25:06.231> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0712 29135-N7000 2022-01-05
2022-01-12 00:25:07.182> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1495 29134-N7000 2022-01-07
2022-01-12 00:25:08.836> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0412 29150-CZ000 2022-01-05
2022-01-12 00:25:16.215> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:25:17.104> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:25:47.463> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:25:48.430> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-12 00:25:55.497> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002908CHL03
2022-01-12 00:26:41.378> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0006 29136-N70002022-01-05 
2022-01-12 00:26:42.611> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0715 29135-N7000 2022-01-05
2022-01-12 00:26:43.359> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1476 29134-N7000 2022-01-07
2022-01-12 00:26:44.639> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0341 29150-N7000 2022-01-05
2022-01-12 00:26:56.261> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:26:57.571> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:27:56.089> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0410 29136-CZ000 2022-01-05
2022-01-12 00:27:56.853> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0685 29135-N7000 2022-01-05
2022-01-12 00:28:01.565> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1491 29134-N7000 2022-01-07
2022-01-12 00:28:03.952> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0414 29150-CZ000 2022-01-05
2022-01-12 00:28:11.955> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:28:13.452> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:28:48.023> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0004 29136-N70002022-01-05 
2022-01-12 00:28:49.021> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0682 29135-N7000 2022-01-05
2022-01-12 00:28:51.159> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1477 29134-N7000 2022-01-07
2022-01-12 00:28:52.376> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0343 29150-N7000 2022-01-05
2022-01-12 00:28:58.023> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:28:58.928> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:29:32.531> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:29:33.592> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-12 00:29:43.951> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002917CHL03
2022-01-12 00:30:22.936> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0394 29136-CZ000 2022-01-05
2022-01-12 00:30:24.013> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0686 29135-N7000 2022-01-05
2022-01-12 00:30:27.258> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1474 29134-N7000 2022-01-07
2022-01-12 00:30:28.537> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0214 29150-CZ000 2022-01-04
2022-01-12 00:30:38.131> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:30:39.223> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:31:25.682> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0008 29136-N70002022-01-05 
2022-01-12 00:31:26.446> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0687 29135-N7000 2022-01-05
2022-01-12 00:31:29.441> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1482 29134-N7000 2022-01-07
2022-01-12 00:31:30.830> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0342 29150-N7000 2022-01-05
2022-01-12 00:31:40.128> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:31:41.485> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:32:17.694> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0009 29136-N70002022-01-05 
2022-01-12 00:32:18.318> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0706 29135-N7000 2022-01-05
2022-01-12 00:32:22.592> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1543 29134-N7000 2022-01-07
2022-01-12 00:32:23.981> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0346 29150-N7000 2022-01-05
2022-01-12 00:32:30.424> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:32:31.235> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:34:53.870> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0386 29136-CZ000 2022-01-05
2022-01-12 00:34:55.696> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0689 29135-N7000 2022-01-05
2022-01-12 00:34:56.491> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1462 29134-N7000 2022-01-07
2022-01-12 00:34:57.973> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0500 29150-CZ000 2022-01-05
2022-01-12 00:35:07.318> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106232300A0414
2022-01-12 00:35:09.299> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:35:12.575> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:35:47.832> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15MU
2022-01-12 00:35:51.748> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15ML
2022-01-12 00:35:58.644> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92101G4510     SPP2LEHG4M0001 T211221HA5BA00000471A M CL009PP2L0043762
2022-01-12 00:36:00.438> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92102G4510     SPP2REHG4M0001 T211215HA6AA00000801A M CR009PP2R0043499
2022-01-12 00:36:01.826> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VD136P81130G3000SG30EHS0K0176T210723V3N1AL5100QGW2506MN
2022-01-12 00:36:40.890> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0015 29136-N70002022-01-05 
2022-01-12 00:36:41.701> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0707 29135-N7000 2022-01-05
2022-01-12 00:36:42.372> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1455 29134-N7000 2022-01-07
2022-01-12 00:36:44.041> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0345 29150-N7000 2022-01-05
2022-01-12 00:36:53.932> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:36:55.133> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:37:38.331> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0389 29136-CZ000 2022-01-05
2022-01-12 00:37:39.204> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0684 29135-N7000 2022-01-05
2022-01-12 00:37:41.872> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1483 29134-N7000 2022-01-07
2022-01-12 00:37:43.276> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0498 29150-CZ000 2022-01-05
2022-01-12 00:37:52.917> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106232300A0388
2022-01-12 00:37:55.289> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:37:56.240> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:38:27.519> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:38:29.422> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-12 00:38:36.224> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002910CHL03
2022-01-12 00:39:12.339> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0002 29136-N70002022-01-05 
2022-01-12 00:39:16.224> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0677 29135-N7000 2022-01-05
2022-01-12 00:39:17.800> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1464 29134-N7000 2022-01-07
2022-01-12 00:39:19.578> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0344 29150-N7000 2022-01-05
2022-01-12 00:40:01.746> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:40:03.478> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:41:17.939> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0409 29136-CZ000 2022-01-05
2022-01-12 00:41:18.719> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0696 29135-N7000 2022-01-05
2022-01-12 00:41:20.341> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1456 29134-N7000 2022-01-07
2022-01-12 00:41:22.354> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0497 29150-CZ000 2022-01-05
2022-01-12 00:41:34.944> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VUR49P95460N9000SN900T2106232300A0401
2022-01-12 00:41:36.426> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:41:37.065> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:42:09.904> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0011 29136-N70002022-01-05 
2022-01-12 00:42:10.872> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0711 29135-N7000 2022-01-05
2022-01-12 00:42:12.322> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1454 29134-N7000 2022-01-07
2022-01-12 00:42:14.054> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0068 29150-N7000 2022-01-07
2022-01-12 00:42:22.509> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:42:23.695> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:43:06.581> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0001 29136-N70002022-01-05 
2022-01-12 00:43:07.642> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0674 29135-N7000 2022-01-05
2022-01-12 00:43:08.952> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1471 29134-N7000 2022-01-07
2022-01-12 00:43:10.762> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0076 29150-N7000 2022-01-07
2022-01-12 00:43:20.356> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:43:21.136> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:44:03.960> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0390 29136-CZ000 2022-01-05
2022-01-12 00:44:04.630> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0690 29135-N7000 2022-01-05
2022-01-12 00:44:06.378> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1465 29134-N7000 2022-01-07
2022-01-12 00:44:08.172> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0496 29150-CZ000 2022-01-05
2022-01-12 00:44:15.660> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:44:17.501> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:44:47.423> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15MU
2022-01-12 00:44:50.948> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 15ML
2022-01-12 00:44:58.249> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92101G4510     SPP2LEHG4M0001 T211221HA5BA00000721A M CL009PP2L0043787
2022-01-12 00:44:59.622> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VEHSNP92102G4510     SPP2REHG4M0001 T211215HA6AA00000811A M CR009PP2R0043500
2022-01-12 00:45:00.995> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VD136P81130G3000SG30EHS0K0176T210723V3N1AL5100QGW2510MN
2022-01-12 00:45:40.979> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N76 0082 29135-N7600 2021-12-22
2022-01-12 00:45:47.937> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA76 0211 29150-N7600 2022-01-05
2022-01-12 00:46:34.645> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0395 29136-CZ000 2022-01-05
2022-01-12 00:46:36.579> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0679 29135-N7000 2022-01-05
2022-01-12 00:46:37.344> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1479 29134-N7000 2022-01-07
2022-01-12 00:46:39.216> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0404 29150-CZ000 2022-01-05
2022-01-12 00:46:46.314> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:46:46.907> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:47:13.552> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:47:14.442> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
2022-01-12 00:47:22.257> BarcodeResult: OK, MSG: COMPLETE , BARCODE: [)>06VLN52P81130J9000SH01EHJ9L0410T211015IH31A0002911CHL03
2022-01-12 00:48:19.621> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0003 29136-N70002022-01-05 
2022-01-12 00:48:20.759> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0683 29135-N7000 2022-01-05
2022-01-12 00:48:24.051> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1139 29134-N7000 2022-01-07
2022-01-12 00:48:25.642> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0069 29150-N7000 2022-01-07
2022-01-12 00:48:33.630> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:48:34.815> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:49:18.388> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZL0 0392 29136-CZ000 2022-01-05
2022-01-12 00:49:19.682> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0673 29135-N7000 2022-01-05
2022-01-12 00:49:22.194> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1133 29134-N7000 2022-01-07
2022-01-12 00:49:23.567> BarcodeResult: OK, MSG: COMPLETE , BARCODE: CZ00 0469 29150-CZ000 2022-01-05
2022-01-12 00:49:33.099> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:49:34.191> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:50:17.186> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NL70 0679 29136-N70002022-01-05 
2022-01-12 00:50:18.262> BarcodeResult: OK, MSG: COMPLETE , BARCODE: N70 0671 29135-N7000 2022-01-05
2022-01-12 00:50:27.389> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NR70 1461 29134-N7000 2022-01-07
2022-01-12 00:50:29.854> BarcodeResult: OK, MSG: COMPLETE , BARCODE: NA70 0063 29150-N7000 2022-01-07
2022-01-12 00:50:39.775> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220005012064971N7000
2022-01-12 00:50:42.755> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 0701220007012064981N7000
2022-01-12 00:51:09.323> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25414-K400000000050
2022-01-12 00:51:10.056> BarcodeResult: OK, MSG: COMPLETE , BARCODE: 25415-K400000000030
